type,elems,lat,lon,alt,kjName,knName,enName,amdno,pref
C,01000000,40.083333333333336,141.71166666666667,239,下戸鎖,シモトクサリ,Shimotokusari,33201,
C,11112000,40.00333333333333,141.88333333333333,8,普代,フダイ,Fudai,33206,岩手県
C,11112100,39.95166666666667,141.065,275,岩手松尾,イワテマツオ,Iwate-Matsuo,33226,岩手県
C,01000000,39.973333333333336,141.16666666666666,285,一方井,イッカタイ,Ikkatai,33231,
C,11112000,39.86833333333333,141.16666666666666,205,好摩,コウマ,Koma,33296,岩手県
C,11112110,39.846666666666664,141.795,105,岩泉,イワイズミ,Iwaizumi,33326,岩手県
C,11112000,39.846666666666664,141.96333333333334,3,小本,オモト,Omoto,33336,岩手県
C,01000000,39.776666666666664,140.945,350,葛根田,カッコンダ,Kakkonda,33351,
C,01000000,39.78,141.09666666666666,210,滝沢,タキザワ,Takizawa,33361,
C,11112000,39.78333333333333,141.32833333333335,680,薮川,ヤブカワ,Yabukawa,33371,岩手県
C,11112100,39.696666666666665,140.975,195,雫石,シズクイシ,Shizukuishi,33421,岩手県
A,11111111,39.69833333333333,141.165,155,盛岡,モリオカ,Morioka,33431,岩手県
C,11112100,39.65,141.35333333333332,734,区界,クザカイ,Kuzakai,33441,岩手県
B,11111111,39.64666666666667,141.965,43,宮古,ミヤコ,Miyako,33472,岩手県
C,11112000,39.54833333333333,140.84333333333333,407,沢内,サワウチ,Sawauchi,33486,岩手県
C,11112000,39.54666666666667,141.12666666666667,125,紫波,シワ,Shiwa,33501,岩手県
C,11112000,39.598333333333336,141.68166666666667,192,川井,カワイ,Kawai,33526,岩手県
C,01000000,39.48,140.96833333333333,300,豊沢,トヨサワ,Toyosawa,33566,
C,11110000,39.428333333333335,141.135,90,花巻,ハナマキ：花巻空港,Hanamaki,33576,岩手県
C,11112000,39.47,141.27833333333334,150,大迫,オオハサマ,Ohasama,33581,岩手県
C,01000000,39.45666666666666,141.50666666666666,440,附馬牛,ツキモウシ,Tsukimoshi,33596,
C,01000000,39.43833333333333,141.80666666666667,120,大槌,オオツチ,Otsuchi,33611,
C,11112000,39.45,141.95666666666668,24,山田,ヤマダ,Yamada,33616,岩手県
C,11112110,39.31,140.77666666666667,250,湯田,ユダ,Yuda,33631,岩手県
C,11112110,39.33833333333333,141.54333333333332,275,遠野,トオノ,Tono,33671,岩手県
C,01000000,39.225,141.015,170,金ヶ崎,カネガサキ,Kanegasaki,33711,
C,11112100,39.288333333333334,141.11,61,北上,キタカミ,Kitakami,33716,岩手県
C,01000000,39.233333333333334,141.31,170,米里,ヨネサト,Yonesato,33726,
C,11112000,39.27,141.87833333333333,5,釜石,カマイシ,Kamaishi,33751,岩手県
C,11112000,39.14,141.06333333333333,97,若柳,ワカヤナギ,Wakayanagi,33776,岩手県
C,11112000,39.18333333333333,141.16166666666666,42,江刺,エサシ,Esashi,33781,岩手県
C,11112000,39.141666666666666,141.57333333333332,80,住田,スミタ,Sumita,33801,岩手県
C,01000100,39.01166666666666,140.865,350,祭畤,マツルベ,Matsurube,33831,
C,01000000,39.05,141.045,75,衣川,コロモガワ,Koromogawa,33841,
C,01000000,39.038333333333334,141.29666666666665,140,大東,ダイトウ,Daito,33856,
B,11111111,39.06333333333333,141.71333333333334,37,大船渡,オオフナト,Ofunato,33877,岩手県
C,11112110,38.93333333333333,141.125,32,一関,イチノセキ,Ichinoseki,33911,岩手県
C,11112000,38.92166666666667,141.33,120,千厩,センマヤ,Senmaya,33921,岩手県
C,11112100,38.913333333333334,140.82833333333335,525,駒ノ湯,コマノユ,Komanoyu,34012,宮城県
C,11112000,38.906666666666666,141.55666666666667,62,気仙沼,ケセンヌマ,Kesennuma,34026,宮城県
C,01000000,38.805,140.94833333333332,33,鴬沢,ウグイスザワ,Uguisuzawa,34056,
C,11112100,38.74333333333333,140.76,170,川渡,カワタビ,Kawatabi,34096,宮城県
C,11112010,38.735,141.005,25,築館,ツキダテ,Tsukidate,34111,宮城県
C,11112000,38.626666666666665,141.18833333333333,5,米山,ヨネヤマ,Yoneyama,34171,宮城県
C,11112000,38.681666666666665,141.44833333333332,39,志津川,シヅガワ,Shizugawa,34186,宮城県
C,01000000,38.571666666666665,140.72666666666666,195,加美,カミ,Kami,34206,
C,11112110,38.598333333333336,140.91166666666666,28,古川,フルカワ,Furukawa,34216,宮城県
C,01000000,38.52,141.465,24,雄勝,オガツ,Ogatsu,34241,
C,01000000,38.406666666666666,140.72166666666666,630,泉ケ岳,イズミガダケ,Mt.Izumigadake,34262,
C,11112000,38.473333333333336,140.88833333333332,57,大衡,オオヒラ,Ohira,34266,宮城県
C,11112000,38.46,141.09166666666667,3,鹿島台,カシマダイ,Kashimadai,34276,宮城県
B,11111111,38.42666666666667,141.29833333333335,43,石巻,イシノマキ,Ishinomaki,34292,宮城県
C,11112000,38.446666666666665,141.45,38,女川,オナガワ,Onagawa,34296,宮城県
C,11112110,38.303333333333335,140.63666666666666,265,新川,ニッカワ,Nikkawa,34311,宮城県
C,11112000,38.33833333333333,141.01333333333332,105,塩釜,シオガマ,Shiogama,34331,宮城県
A,11111111,38.26166666666666,140.89666666666668,39,仙台,センダイ,Sendai,34392,宮城県
C,11110100,38.138333333333335,140.91666666666666,2,名取,ナトリ：仙台空港,Natori,34436,宮城県
C,11112110,38.015,140.61166666666668,86,白石,シロイシ,Shiroishi,34461,宮城県
C,11112010,38.126666666666665,140.68,112,蔵王,ザオウ,Zao,34462,宮城県
C,11112000,38.025,140.85833333333332,4,亘理,ワタリ,Watari,34471,宮城県
C,11112000,37.931666666666665,140.77833333333334,18,丸森,マルモリ,Marumori,34506,宮城県
C,01000000,37.82666666666667,140.72833333333332,305,筆甫,ヒッポ,Hippo,34526,
C,11112010,39.18333333333333,139.54333333333332,58,飛島,トビシマ,Tobishima Island,35002,山形県
B,11111111,38.90833333333333,139.84333333333333,3,酒田,サカタ,Sakata,35052,山形県
C,01000000,38.965,139.99833333333333,65,酒田大沢,サカタオオサワ,Sakata-Osawa,35056,
C,11112000,38.91833333333334,140.2,88,差首鍋,サスナベ,Sasunabe,35071,山形県
C,11110000,38.81166666666667,139.78666666666666,22,浜中,ハマナカ：庄内空港,Hamanaka,35086,山形県
C,11112100,38.87833333333333,140.33166666666668,170,金山,カネヤマ,Kaneyama,35116,山形県
C,11112010,38.735,139.82833333333335,16,鶴岡,ツルオカ,Tsuruoka,35141,山形県
C,11112100,38.8,139.97333333333333,17,狩川,カリカワ,Karikawa,35146,山形県
B,11111111,38.75666666666667,140.31166666666667,105,新庄,シンジョウ,Shinjo,35162,山形県
C,01000000,38.755,140.41333333333333,150,瀬見,セミ,Semi,35171,
C,11112100,38.75833333333333,140.51666666666668,212,向町,ムカイマチ,Mukaimachi,35176,山形県
C,01000100,38.67166666666667,139.84833333333333,33,櫛引,クシビキ,Kushibiki,35201,
C,11112100,38.60666666666667,140.16333333333333,330,肘折,ヒジオリ,Hijiori,35216,山形県
C,11112110,38.608333333333334,140.41166666666666,106,尾花沢,オバナザワ,Obanazawa,35231,山形県
C,11112010,38.56666666666667,139.55166666666668,18,鼠ケ関,ネズガセキ,Nezugaseki,35246,山形県
C,01000000,38.50833333333333,139.78166666666667,272,荒沢,アラサワ,Arasawa,35256,
C,11112010,38.46,140.34833333333333,80,村山,ムラヤマ,Murayama,35332,山形県
C,11110000,38.41166666666667,140.37,105,東根,ヒガシネ：山形空港,Higashine,35334,山形県
C,11112100,38.39,139.99333333333334,440,大井沢,オオイサワ,Oisawa,35361,山形県
C,11112100,38.37,140.19166666666666,133,左沢,アテラザワ,Aterazawa,35376,山形県
A,11111111,38.255,140.345,153,山形,ヤマガタ,Yamagata,35426,山形県
C,11112100,38.105,140.015,210,長井,ナガイ,Nagai,35456,山形県
C,01000000,38.11666666666667,140.21333333333334,270,上山中山,カミノヤマナカヤマ,Kaminoyama-Nakayama,35466,
C,11112100,38.07833333333333,139.735,140,小国,オグニ,Oguni,35486,山形県
C,11112000,38.00333333333333,140.20666666666668,220,高畠,タカハタ,Takahata,35511,山形県
C,01000000,37.91,139.84333333333333,390,中津川,ナカツガワ,Nakatsugawa,35537,
C,11112000,37.99,139.95333333333335,260,高峰,タカミネ,Takamine,35541,山形県
C,11112110,37.91166666666667,140.14333333333335,245,米沢,ヨネザワ,Yonezawa,35552,山形県
C,11112100,37.891666666666666,140.43666666666667,200,茂庭,モニワ,Moniwa,36056,福島県
C,11112000,37.85166666666667,140.58833333333334,43,梁川,ヤナガワ,Yanagawa,36066,福島県
C,11112000,37.721666666666664,140.05833333333334,824,桧原,ヒバラ,Hibara,36106,福島県
A,11111111,37.75833333333333,140.47,67,福島,フクシマ,Fukushima,36127,福島県
C,11112010,37.78333333333333,140.925,9,相馬,ソウマ,Soma,36151,福島県
C,11112000,37.65833333333333,139.86333333333334,212,喜多方,キタカタ,Kitakata,36176,福島県
C,11112000,37.66833333333334,140.26,1220,鷲倉,ワシクラ,Washikura,36196,福島県
C,11112000,37.665,140.72666666666666,463,飯舘,イイタテ,Iitate,36221,福島県
C,01000000,37.638333333333335,140.98333333333332,17,原町,ハラマチ,Haramachi,36231,
C,11112100,37.58833333333333,139.65666666666667,165,西会津,ニシアイヅ,Nishiaizu,36251,福島県
C,11112110,37.55166666666667,140.10833333333332,519,猪苗代,イナワシロ,Inawashiro,36276,福島県
C,11112000,37.583333333333336,140.43,235,二本松,ニホンマツ,Nihonmatsu,36291,福島県
C,01000000,37.56,140.75333333333333,400,津島,ツシマ,Tsushima,36307,
C,11112100,37.473333333333336,139.52833333333334,296,金山,カネヤマ,Kaneyama,36342,福島県
B,11111111,37.48833333333334,139.91,212,若松,ワカマツ,Wakamatsu,36361,福島県
C,11112010,37.435,140.57666666666665,421,船引,フネヒキ,Funehiki,36391,福島県
C,11112000,37.49166666666667,140.965,43,浪江,ナミエ,Namie,36411,福島県
C,11112100,37.343333333333334,139.31333333333333,377,只見,タダミ,Tadami,36426,福島県
C,01000000,37.388333333333335,140.09,536,湖南,コナン,Konan,36461,
C,11112010,37.36833333333333,140.33,249,郡山,コオリヤマ,Koriyama,36476,福島県
C,11112000,37.336666666666666,140.80833333333334,410,川内,カワウチ,Kawauchi,36501,福島県
C,01000000,37.346666666666664,141.01666666666668,50,富岡,トミオカ,Tomioka,36511,
C,11112110,37.265,139.53666666666666,494,南郷,ナンゴウ,Nango,36536,福島県
C,11112100,37.276666666666664,140.06333333333333,646,湯本,ユモト,Yumoto,36562,福島県
C,01000000,37.288333333333334,140.21833333333333,317,長沼,ナガヌマ,Naganuma,36571,
C,11110100,37.22666666666667,140.42666666666668,372,玉川,タマカワ：福島空港,Tamakawa,36581,福島県
C,11112000,37.28666666666667,140.625,433,小野新町,オノニイマチ,Ono-Niimachi,36591,福島県
C,01000000,37.24666666666667,140.72333333333333,492,川前,カワマエ,Kawamae,36597,
C,11112000,37.233333333333334,141.0,43,広野,ヒロノ,Hirono,36611,福島県
C,11112100,37.20666666666666,139.795,544,田島,タジマ,Tajima,36641,福島県
B,11111111,37.13166666666667,140.215,355,白河,シラカワ,Shirakawa,36667,福島県
C,11112000,37.14666666666667,140.46,290,石川,イシカワ,Ishikawa,36676,福島県
C,11112100,37.01,139.375,973,桧枝岐,ヒノエマタ,Hinoemata,36716,福島県
C,01000000,37.09166666666667,139.53166666666667,690,舘岩,タテイワ,Tateiwa,36726,
C,01000000,37.065,140.87666666666667,12,平,タイラ,Taira,36781,
C,11112010,36.93833333333333,140.40833333333333,183,東白川,ヒガシシラカワ,Higashi-Shirakawa,36821,福島県
C,11112000,36.93333333333333,140.73333333333332,25,山田,ヤマダ,Yamada,36836,福島県
B,11111011,36.946666666666665,140.90333333333334,3,小名浜,オナハマ,Onahama,36846,福島県
C,01000000,36.86833333333333,140.63666666666666,370,花園,ハナゾノ,Hanazono,40041,
C,11112010,36.833333333333336,140.77166666666668,5,北茨城,キタイバラキ,KitaIbaraki,40046,茨城県
C,11112000,36.778333333333336,140.345,120,大子,ダイゴ,Daigo,40061,茨城県
C,01000000,36.778333333333336,140.48166666666665,270,徳田,トクダ,Tokuda,40066,
C,01000000,36.74333333333333,140.59333333333333,395,大能,オオノウ,Ono,40076,
C,11112000,36.60666666666667,140.325,95,常陸大宮,ヒタチオオミヤ,Hitachi-omiya,40091,茨城県
C,01000000,36.515,140.47333333333333,17,中野,ナカノ,Nakano,40126,
C,11112000,36.58,140.645,34,日立,ヒタチ,Hitachi,40136,茨城県
C,01000000,36.333333333333336,140.03333333333333,40,門井,カドイ,Kadoi,40181,
C,11112000,36.395,140.24,72,笠間,カサマ,Kasama,40191,茨城県
A,11111111,36.38,140.46666666666667,29,水戸,ミト,Mito,40201,茨城県
C,11112000,36.20166666666667,139.71666666666667,20,古河,コガ,Koga,40221,茨城県
C,11112000,36.281666666666666,139.98833333333334,24,下館,シモダテ,Shimodate,40231,茨城県
C,01000000,36.233333333333334,140.18833333333333,27,柿岡,カキオカ,Kakioka,40241,
C,01000000,36.236666666666665,140.325,25,美野里,ミノリ,Minori,40251,
C,11112000,36.16833333333334,139.945,20,下妻,シモツマ,Shimotsuma,40281,茨城県
C,11112010,36.16833333333334,140.52666666666667,32,鉾田,ホコタ,Hokota,40311,茨城県
C,01000000,36.035,139.89333333333335,16,坂東,バンドウ,Bando,40326,
C,11111100,36.056666666666665,140.125,25,つくば,ツクバ,Tsukuba,40336,茨城県
C,11112000,36.10333333333333,140.22,26,土浦,ツチウラ,Tsuchiura,40341,茨城県
C,01000000,35.96,140.32,25,江戸崎,エドサキ,Edosaki,40391,
C,11112000,35.96333333333333,140.62166666666667,37,鹿嶋,カシマ,Kashima,40406,茨城県
C,11112000,35.89,140.21166666666667,4,龍ケ崎,リュウガサキ,Ryugasaki,40426,茨城県
C,11112110,37.123333333333335,140.035,749,那須高原,ナスコウゲン,Nasu Highlands,41011,栃木県
C,11112000,36.92166666666667,139.695,620,五十里,イカリ,Ikari,41076,栃木県
C,11112010,36.98166666666667,140.01833333333335,343,黒磯,クロイソ,Kuroiso,41091,栃木県
C,11112100,36.891666666666666,139.56833333333333,925,土呂部,ドロブ,Dorobu,41116,栃木県
C,11112010,36.84,140.035,188,大田原,オオタワラ,Otawara,41141,栃木県
B,11111111,36.73833333333333,139.5,1292,奥日光,オクニッコウ,Oku-Nikko,41166,栃木県
C,11112000,36.75,139.615,561,日光東町,ニッコウヒガシマチ,Nikkohigashimachi,41172,栃木県
C,11112000,36.75666666666667,139.88333333333333,225,塩谷,シオヤ,Shioya,41181,栃木県
C,01000000,36.64666666666667,139.44833333333332,650,足尾,アシオ,Ashio,41211,
C,01000000,36.60666666666667,139.99833333333333,148,高根沢,タカネザワ,Takanezawa,41241,
C,11112000,36.641666666666666,140.11666666666667,82,那須烏山,ナスカラスヤマ,Nasu-Karasuyama,41247,栃木県
C,11112000,36.59166666666667,139.735,165,鹿沼,カヌマ,Kanuma,41271,栃木県
A,11111111,36.54833333333333,139.86833333333334,119,宇都宮,ウツノミヤ,Utsunomiya,41277,栃木県
C,01000000,36.431666666666665,139.59,120,葛生,クズウ,Kuzuu,41311,
C,11112000,36.47666666666667,139.98666666666668,91,真岡,モオカ,Mooka,41331,栃木県
C,01000000,36.34166666666667,139.46166666666667,35,足利,アシカガ,Ashikaga,41356,
C,11112000,36.36333333333334,139.57,68,佐野,サノ,Sano,41361,栃木県
C,01000000,36.373333333333335,139.70333333333335,65,栃木,トチギ,Tochigi,41371,
C,11112000,36.33833333333333,139.83,44,小山,オヤマ,Oyama,41376,栃木県
C,11112110,36.86333333333333,139.05833333333334,700,藤原,フジワラ,Fujiwara,42046,群馬県
C,11112110,36.77333333333333,138.965,524,みなかみ,ミナカミ,Minakami,42091,群馬県
C,01000000,36.77166666666667,139.23833333333334,861,片品,カタシナ,Katashina,42106,
C,11112100,36.61666666666667,138.59166666666667,1223,草津,クサツ,Kusatsu,42121,群馬県
C,11112010,36.66833333333334,139.02166666666668,390,沼田,ヌマタ,Numata,42146,群馬県
C,11112000,36.586666666666666,138.85,354,中之条,ナカノジョウ,Nakanojo,42186,群馬県
C,11112000,36.46333333333333,138.46333333333334,1230,田代,タシロ,Tashiro,42221,群馬県
C,01000000,36.471666666666664,138.87333333333333,1088,榛名山,ハルナサン,Mt. Haruna,42241,
A,11111111,36.405,139.06,112,前橋,マエバシ,Maebashi,42251,群馬県
C,01000000,36.501666666666665,139.28333333333333,285,黒保根,クロホネ,kurohone,42261,
C,11112000,36.41,139.325,117,桐生,キリュウ,Kiryu,42266,群馬県
C,11112000,36.376666666666665,138.895,183,上里見,カミサトミ,Kami-Satomi,42286,群馬県
C,11112000,36.33166666666666,139.165,64,伊勢崎,イセサキ,Isesaki,42302,群馬県
C,11112000,36.245,138.70666666666668,375,西野牧,ニシノマキ,Nishinomaki,42326,群馬県
C,01000000,36.24166666666667,139.07,95,藤岡,フジオカ,Fujioka,42341,
C,11112000,36.24,139.51333333333332,23,館林,タテバヤシ,Tatebayashi,42366,群馬県
C,11112000,36.108333333333334,138.89666666666668,357,神流,カンナ,Kanna,42396,群馬県
C,11112000,36.105,139.18333333333334,128,寄居,ヨリイ,Yorii,43051,埼玉県
A,11111111,36.15,139.38,30,熊谷,クマガヤ,Kumagaya,43056,埼玉県
C,01000000,36.053333333333335,138.98,275,上吉田,カミヨシダ,Kamiyoshida,43091,
C,01000000,36.065,139.52166666666668,15,鴻巣,コウノス,Konosu,43121,
C,11112000,36.086666666666666,139.635,12,久喜,クキ,Kuki,43126,埼玉県
C,01000000,35.92666666666667,138.92333333333335,975,三峰,ミツミネ,Mitsumine,43151,
B,11111111,35.99,139.07333333333332,232,秩父,チチブ,Chichibu,43156,埼玉県
C,01000000,35.92,139.07,400,浦山,ウラヤマ,Urayama,43157,
C,01000000,35.99,139.20666666666668,295,ときがわ,トキガワ,Tokigawa,43162,
C,11112000,35.985,139.335,44,鳩山,ハトヤマ,Hatoyama,43171,埼玉県
C,01000000,35.83833333333333,139.32166666666666,84,飯能,ハンノウ,Hanno,43231,
C,11112110,35.875,139.58666666666667,8,さいたま,サイタマ,Saitama,43241,埼玉県
C,11112010,35.88333333333333,139.75666666666666,3,越谷,コシガヤ,Koshigaya,43256,埼玉県
C,11112000,35.77333333333333,139.41333333333333,119,所沢,トコロザワ,Tokorozawa,43266,埼玉県
C,11112010,35.791666666666664,139.05,530,小河内,オゴウチ,Ogochi,44046,東京都
C,01000000,35.735,139.12333333333333,420,小沢,オザワ,Ozawa,44051,
C,11112000,35.788333333333334,139.31166666666667,155,青梅,オウメ,Ome,44056,東京都
C,11112000,35.73833333333333,139.59166666666667,51,練馬,ネリマ,Nerima,44071,東京都
C,11112000,35.666666666666664,139.31666666666666,123,八王子,ハチオウジ,Hachioji,44112,東京都
C,11112000,35.68333333333333,139.48333333333332,59,府中,フチュウ,Fuchu,44116,東京都
C,01000000,35.626666666666665,139.62,35,世田谷,セタガヤ,Setagaya,44126,
A,11111111,35.69166666666667,139.75,25,東京,トウキョウ,Tokyo,44132,東京都
C,11112000,35.638333333333335,139.86333333333334,5,江戸川臨海,エドガワリンカイ,Edogawa Seaside,44136,東京都
C,11110000,35.553333333333335,139.78,6,羽田,ハネダ：東京国際空港,Haneda,44166,東京都
B,11111011,34.748333333333335,139.36166666666668,74,大島,オオシマ,Oshima Island,44172,東京都
C,11110000,34.781666666666666,139.36,38,大島北ノ山,オオシマキタノヤマ：大島空港,Oshima-Kitanoyama,44173,東京都
C,01000000,34.528333333333336,139.28166666666667,100,利島,トシマ,Toshima Island,44191,
C,11110000,34.36833333333333,139.26833333333335,29,新島,ニイジマ：新島空港,Niijima Island,44207,東京都
C,11110000,34.18833333333333,139.13333333333333,138,神津島,コウヅシマ：神津島空港,Kozushima Island,44216,東京都
B,11111011,34.123333333333335,139.52,38,三宅島,ミヤケジマ,Miyakejima Island,44226,東京都
C,11110000,34.07333333333333,139.56,20,三宅坪田,ミヤケツボタ：三宅島空港,Miyake-Tsubota,44228,東京都
C,11110000,33.115,139.785,92,八重見ヶ原,ヤエミガハラ：八丈島空港,Yaemigahara,44262,東京都
B,11111011,33.12166666666667,139.77833333333334,151,八丈島,ハチジョウジマ,Hachijojima Island,44263,東京都
C,01000000,32.46666666666667,139.76,272,青ヶ島,アオガシマ,Aogashima Island,44281,
D,11111011,27.091666666666665,142.19,3,父島,チチジマ,Chichijima Island,44301,東京都
C,01000000,26.635,142.16166666666666,32,母島,ハハジマ,Hahajima Island,44316,
E,11111011,24.288333333333334,153.98333333333332,7,南鳥島,ミナミトリシマ,Minamitorishima Island,44356,
C,11112000,35.86333333333333,140.11,20,我孫子,アビコ,Abiko,45061,千葉県
C,11112010,35.858333333333334,140.50166666666667,37,香取,カトリ,Katori,45081,千葉県
C,01000000,35.795,140.68166666666667,52,東庄,トウノショウ,Tonosho,45086,
C,11112000,35.711666666666666,140.04333333333332,28,船橋,フナバシ,Funabashi,45106,千葉県
C,11112010,35.72833333333333,140.21166666666667,5,佐倉,サクラ,Sakura,45116,千葉県
C,11110000,35.763333333333335,140.385,41,成田,ナリタ：成田国際空港,Narita,45121,千葉県
A,11111111,35.73833333333333,140.85666666666665,20,銚子,チョウシ,Choshi,45147,千葉県
C,11112010,35.655,140.505,5,横芝光,ヨコシバヒカリ,Yokoshibahikari,45181,千葉県
B,11111111,35.60166666666667,140.10333333333332,3,千葉,チバ,Chiba,45212,千葉県
C,11112010,35.43666666666667,140.29333333333332,11,茂原,モバラ,Mobara,45261,千葉県
C,11112010,35.361666666666665,139.94,60,木更津,キサラヅ,Kisarazu,45282,千葉県
C,11112010,35.39666666666667,140.14833333333334,30,牛久,ウシク,Ushiku,45291,千葉県
C,11112010,35.235,140.09833333333333,120,坂畑,サカハタ,Sakahata,45326,千葉県
C,01000000,35.251666666666665,140.215,70,大多喜,オオタキ,Otaki,45331,
C,01000000,35.12166666666667,139.83666666666667,10,鋸南,キョナン,Kyonan,45346,
C,11112010,35.111666666666665,140.1,5,鴨川,カモガワ,Kamogawa,45361,千葉県
B,11111011,35.15,140.31166666666667,12,勝浦,カツウラ,Katsuura,45371,千葉県
B,11111011,34.986666666666665,139.865,6,館山,タテヤマ,Tateyama,45401,千葉県
C,01000000,35.61333333333333,139.19333333333333,188,相模湖,サガミコ,Lake Sagami,46001,
C,01000000,35.571666666666665,139.37,149,相模原中央,サガミハラチュウオウ,Sagamihara-Chuo,46046,
C,01000000,35.55166666666667,139.65,57,日吉,ヒヨシ,Hiyoshi,46061,
C,01000000,35.41,139.04333333333332,330,丹沢湖,タンザワコ,Lake Tanzawa,46076,
C,11112000,35.43333333333333,139.38666666666666,18,海老名,エビナ,Ebina,46091,神奈川県
A,11111111,35.43833333333333,139.65166666666667,39,横浜,ヨコハマ,Yokohama,46106,神奈川県
C,01000000,35.345,139.305,20,平塚,ヒラツカ,Hiratsuka,46136,
C,11112010,35.32,139.45,5,辻堂,ツジドウ,Tsujido,46141,神奈川県
C,01000000,35.221666666666664,139.04166666666666,855,箱根,ハコネ,Hakone,46161,
C,11112010,35.276666666666664,139.155,14,小田原,オダワラ,Odawara,46166,神奈川県
C,11112010,35.178333333333335,139.63,42,三浦,ミウラ,Miura,46211,神奈川県
C,11112100,36.91166666666667,138.44166666666666,576,野沢温泉,ノザワオンセン,Nozawa Onsen,48031,長野県
C,11112100,36.80833333333333,138.19666666666666,685,信濃町,シナノマチ,Shinano-Machi,48061,長野県
C,11112110,36.875,138.375,313,飯山,イイヤマ,Iiyama,48066,長野県
C,01000100,36.821666666666665,137.93,550,小谷,オタリ,Otari,48097,
C,11112100,36.69833333333333,137.86166666666668,703,白馬,ハクバ,Hakuba,48141,長野県
C,01000000,36.68833333333333,137.965,778,鬼無里,キナサ,Kinasa,48146,
A,11111111,36.66166666666667,138.19166666666666,418,長野,ナガノ,Nagano,48156,長野県
C,01000000,36.665,138.45833333333334,1473,笠岳,カサダケ,Kasadake,48172,
C,11112100,36.52333333333333,137.83166666666668,784,大町,オオマチ,Omachi,48191,長野県
C,11112000,36.54833333333333,137.99666666666667,509,信州新町,シンシュウシンマチ,Shinshu-Shinmachi,48196,長野県
C,11112100,36.531666666666666,138.325,1253,菅平,スガダイラ,Sugadaira,48216,長野県
C,01000000,36.486666666666665,138.06833333333333,985,聖高原,ヒジリコウゲン,Hijiri Highlands,48247,
C,11112010,36.4,138.265,502,上田,ウエダ,Ueda,48256,長野県
C,11112000,36.343333333333334,137.88166666666666,540,穂高,ホタカ,Hotaka,48296,長野県
C,11112000,36.38333333333333,138.38333333333333,958,東御,トウミ,Tomi,48321,長野県
B,11111111,36.34166666666667,138.54666666666665,999,軽井沢,カルイザワ,Karuizawa,48331,長野県
C,01000000,36.248333333333335,137.63333333333333,1510,上高地,カミコウチ,Kamikochi,48346,
B,11111111,36.24666666666667,137.97,610,松本,マツモト,Matsumoto,48361,長野県
C,11110000,36.166666666666664,137.92166666666665,658,松本今井,マツモトイマイ：松本空港,Matsumoto-Imai,48363,長野県
C,01000000,36.30166666666667,138.13666666666666,721,鹿教湯,カケユ,Kakeyu,48371,
C,11112000,36.27166666666667,138.31333333333333,715,立科,タテシナ,Tateshina,48381,長野県
C,11112000,36.24666666666667,138.47666666666666,683,佐久,サク,Saku,48386,長野県
C,01000000,36.105,138.22833333333332,1440,白樺湖,シラカバコ,Lake Shirakaba,48436,
C,11112000,36.08833333333333,137.68333333333334,1068,奈川,ナガワ,Nagawa,48466,長野県
B,11111111,36.045,138.10833333333332,760,諏訪,スワ,Suwa,48491,長野県
C,01000000,36.071666666666665,138.61166666666668,1185,北相木,キタアイキ,Kitaaiki,48516,
C,11112110,35.93833333333333,137.60166666666666,1130,開田高原,カイダコウゲン,Kaida Highlands,48531,長野県
C,11112000,35.93666666666667,137.78666666666666,985,木祖薮原,キソヤブハラ,Kiso-Yabuhara,48536,長野県
C,11112000,35.983333333333334,137.98333333333332,732,辰野,タツノ,Tatsuno,48546,長野県
C,01000000,35.95333333333333,138.10833333333332,1075,高遠,タカトオ,Takato,48556,
C,11112000,35.97,138.22,1017,原村,ハラムラ,Haramura,48561,長野県
C,11112000,35.94833333333333,138.47166666666666,1350,野辺山,ノベヤマ,Nobeyama,48571,長野県
C,01000000,35.87166666666667,137.50333333333333,2195,御嶽山,オンタケサン,Mt.Ontakesan,48601,
C,11112010,35.84,137.68833333333333,750,木曽福島,キソフクシマ,Kiso-Fukushima,48606,長野県
C,11112000,35.825,137.955,633,伊那,イナ,Ina,48621,長野県
C,01000000,35.77333333333333,137.885,1660,宮田高原,ミヤダコウゲン,Miyata Highlands,48681,
C,01000000,35.72666666666667,138.09333333333333,905,杉島,スギシマ,Sugishima,48691,
C,01000000,35.69833333333333,137.69166666666666,535,須原,スハラ,Suhara,48716,
C,11112000,35.61,137.62,560,南木曽,ナギソ,Nagiso,48717,長野県
C,11112000,35.653333333333336,137.89833333333334,728,飯島,イイジマ,Iijima,48731,長野県
C,01000000,35.556666666666665,138.04,718,大鹿,オオシカ,Oshika,48737,
B,11111111,35.52333333333333,137.82166666666666,516,飯田,イイダ,Iida,48767,長野県
C,11112000,35.373333333333335,137.69166666666666,940,浪合,ナミアイ,Namiai,48826,長野県
C,01000000,35.31333333333333,137.81166666666667,610,阿南,アナン,Anan,48836,
C,11112000,35.321666666666665,137.93166666666667,407,南信濃,ミナミシナノ,Minami-Shinano,48841,長野県
C,11112000,35.861666666666665,138.38666666666666,867,大泉,オオイズミ,Oizumi,49036,山梨県
C,01000000,35.806666666666665,138.655,1465,乙女湖,オトメコ,Lake Otome,49052,
C,11112000,35.693333333333335,138.44833333333332,341,韮崎,ニラサキ,Nirasaki,49086,山梨県
A,11111111,35.666666666666664,138.55333333333334,273,甲府,コウフ,Kofu,49142,山梨県
